sa4_code16,sa4_name16,num_jobs_000_males,num_jobs_000_females,num_jobs_000_persons,median_income_per_job_aud_males,median_income_per_job_aud_females,median_income_per_job_aud_persons
101,Capital Region,90.0,85.455,175.457,23101,15840,19092
102,Central Coast,117.936,110.573,228.512,30529,18577,23689
103,Central West,83.985,77.733,161.711,24162,14564,18536
104,Coffs Harbour - Grafton,48.45,45.861000000000004,94.30799999999999,19665,13617,16466
105,Far West and Orana,49.147,45.388999999999996,94.53399999999999,19446,14144,16423
106,Hunter Valley exc Newcastle,100.441,87.741,188.18599999999998,36099,16215,24078
107,Illawarra,105.906,99.881,205.783,33781,17525,24136
108,Mid North Coast,66.082,64.044,130.132,21000,14472,17537
109,Murray,47.786,44.917,92.711,21740,13448,17100
110,New England and North West,75.617,67.85300000000001,143.474,18431,12633,15307
111,Newcastle and Lake Macquarie,138.20600000000002,130.126,268.34,34136,18869,24979
112,Richmond - Tweed,87.445,84.242,171.692,19760,13749,16516
113,Riverina,66.578,60.931000000000004,127.509,22660,13927,17815
114,Southern Highlands and Shoalhaven,48.742,47.772,96.51799999999999,25408,14412,19201
115,Sydney - Baulkham Hills and Hawkesbury,90.3,87.99600000000001,178.298,38400,21543,28675
116,Sydney - Blacktown,128.77700000000002,107.52,236.295,32951,22961,27705
117,Sydney - City and Inner South,173.44799999999998,150.547,323.997,20657,15934,18346
118,Sydney - Eastern Suburbs,124.59100000000001,129.7,254.28900000000002,29476,19103,23500
119,Sydney - Inner South West,213.07299999999998,182.673,395.744,26538,20515,23616
120,Sydney - Inner West,124.40899999999999,122.681,247.09799999999998,30582,22583,26230
121,Sydney - North Sydney and Hornsby,164.422,165.857,330.27,41600,23000,30590
122,Sydney - Northern Beaches,110.811,110.292,221.09799999999998,33888,19410,25200
123,Sydney - Outer South West,101.031,89.78200000000001,190.81,34035,20820,26681
124,Sydney - Outer West and Blue Mountains,121.95700000000001,112.23299999999999,234.187,34971,21109,27141
125,Sydney - Parramatta,169.477,135.707,305.183,26463,20527,23680
126,Sydney - Ryde,69.669,69.01,138.67700000000002,34467,21496,27158
127,Sydney - South West,136.14700000000002,112.852,249.0,29620,20520,25077
128,Sydney - Sutherland,91.167,92.904,184.07299999999998,38288,20624,27599
201,Ballarat,56.287,53.477,109.771,25543,16073,20200
202,Bendigo,55.94,53.998000000000005,109.94,26292,15656,20032
203,Geelong,100.742,97.49,198.232,29410,16398,21532
204,Hume,68.432,65.256,133.69,22835,13436,17645
205,Latrobe - Gippsland,101.40700000000001,93.26100000000001,194.668,24933,13860,18735
206,Melbourne - Inner,270.91,272.311,543.215,25357,18183,21375
207,Melbourne - Inner East,139.717,141.241,280.957,30653,18400,23357
208,Melbourne - Inner South,159.608,160.374,319.978,34021,19992,25531
209,Melbourne - North East,183.61700000000002,172.912,356.522,31863,19707,24821
210,Melbourne - North West,128.336,111.10799999999999,239.452,29835,19759,24269
211,Melbourne - Outer East,200.204,195.18,395.38300000000004,33455,18560,24642
212,Melbourne - South East,283.001,241.53900000000002,524.534,28574,18555,23123
213,Melbourne - West,272.828,230.03099999999998,502.85699999999997,30952,20475,25308
214,Mornington Peninsula,106.902,103.24600000000001,210.153,30045,17106,22570
215,North West,63.068000000000005,56.981,120.056,18220,12563,15274
216,Shepparton,51.3,48.236000000000004,99.53200000000001,21196,13501,17090
217,Warrnambool and South West,52.747,48.788000000000004,101.531,18949,12069,15000
301,Brisbane - East,92.28200000000001,84.82700000000001,177.108,34170,20968,26594
302,Brisbane - North,85.98100000000001,80.934,166.91400000000002,34631,23135,28123
303,Brisbane - South,147.398,135.32,282.714,27172,20020,23321
304,Brisbane - West,74.945,72.078,147.024,36000,19377,25982
305,Brisbane Inner City,128.04399999999998,119.196,247.239,27148,18000,22016
306,Cairns,110.90799999999999,98.685,209.588,20246,14261,17057
307,Darling Downs - Maranoa,61.821000000000005,51.26,113.089,18224,11395,14571
308,Central Queensland,110.348,86.56299999999999,196.91299999999998,35698,15942,24325
309,Gold Coast,228.274,212.36599999999999,440.644,23897,16159,19774
310,Ipswich,122.449,100.074,222.52700000000002,28283,19470,23651
311,Logan - Beaudesert,127.48700000000001,103.044,230.53099999999998,27923,20599,24085
312,Mackay - Isaac - Whitsunday,91.809,70.671,162.476,34993,15516,23842
313,Moreton Bay - North,88.385,75.362,163.755,25867,17568,21351
314,Moreton Bay - South,76.525,69.665,146.19,36684,21903,28074
315,Queensland - Outback,36.122,30.529,66.648,24032,13993,18556
316,Sunshine Coast,128.19,121.465,249.658,23924,14920,18952
317,Toowoomba,62.58,56.412,118.994,25344,15724,20080
318,Townsville,108.22399999999999,91.811,200.03900000000002,29587,17709,22784
319,Wide Bay,105.39200000000001,88.79799999999999,194.19400000000002,19100,13291,16091
401,Adelaide - Central and Hills,116.76,115.959,232.722,29935,19143,23653
402,Adelaide - North,153.827,133.555,287.382,31941,20982,25948
403,Adelaide - South,135.653,131.972,267.63,31916,20631,25414
404,Adelaide - West,88.729,82.59700000000001,171.325,28668,20370,24062
405,Barossa - Yorke - Mid North,41.768,36.366,78.13600000000001,23516,15546,19025
406,South Australia - Outback,34.841,29.144000000000002,63.983000000000004,30288,16687,22541
407,South Australia - South East,74.867,65.561,140.428,18914,13500,15974
501,Bunbury,82.385,68.959,151.344,28200,12906,19432
502,Mandurah,39.536,31.964000000000002,71.49600000000001,34350,15267,23479
503,Perth - Inner,96.963,82.5,179.46599999999998,28058,15146,20702
504,Perth - North East,115.2,97.55,212.752,34548,19472,26000
505,Perth - North West,252.56,221.201,473.764,35047,18935,25697
506,Perth - South East,240.74200000000002,192.072,432.82,31175,18270,24167
507,Perth - South West,188.47400000000002,157.72,346.19199999999995,36328,18193,25762
509,Western Australia - Wheat Belt,60.777,53.492,114.266,22936,13000,17345
510,Western Australia - Outback (North),45.284,36.918,82.20200000000001,33614,15194,22848
511,Western Australia - Outback (South),59.363,47.948,107.31299999999999,32833,15162,22915
601,Hobart,81.305,80.968,162.276,28623,20001,23604
602,Launceston and North East,52.677,48.167,100.84899999999999,23840,16176,19623
603,South East,14.626,12.448,27.075,17651,12801,15091
604,West and North West,41.973,37.025999999999996,78.998,27347,15785,20515
701,Darwin,80.766,68.992,149.75,27053,16262,21420
702,Northern Territory - Outback,31.334,30.603,61.93899999999999,19052,12528,15543
801,Australian Capital Territory,172.34900000000002,166.584,338.934,38409,28260,33066
